1786185924.446587,64845254656
1786185925.4478674,64842039296
1786185926.449146,64841322496
1786185927.450441,64942440448
1786185928.4518101,64841531392
1786185929.453183,64841506816
1786185930.4544935,64841764864
1786185931.4558852,64841789440
1786185932.4571126,64838533120
1786185933.4583876,64838414336
1786185934.459695,64837890048
1786185935.4609954,64952823808
1786185936.4622633,64838475776
1786185937.4634864,64838385664
1786185938.4647415,64838492160
1786185939.4659705,64838426624
1786185940.4665475,64838844416
1786185941.4677632,64839249920
1786185942.468981,64838131712
1786185943.4701998,64838803456
1786185944.4705527,64842956800
1786185945.471795,64838086656
1786185946.473192,64838287360
1786185947.4746125,64838615040
1786185948.4757583,64842510336
1786185949.4770515,64842059776
1786185950.4783273,64843567104
1786185951.4797583,64913838080
1786185952.4811747,64847523840
1786185953.4826171,64847654912
1786185954.484038,64855248896
1786185955.485449,64854876160
1786185956.486878,64854847488
1786185957.4881418,64860225536
1786185958.4893637,64859348992
1786185959.4907625,64883191808
1786185960.4921727,64861155328
1786185961.4945488,64866611200
1786185962.495944,64865562624
1786185963.4973655,64866131968
1786185964.4987676,64866762752
1786185965.5000255,64866476032
1786185966.501436,64866545664
1786185967.502854,64966029312
1786185968.5042644,64865705984
1786185969.5056636,64867201024
1786185970.5067246,64868618240
1786185971.5081506,64870232064
1786185972.50939,64869408768
